IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.236.17.193,2082,2082,false,SIN,Asia Pacific,Singapore,33,4.69
8.222.193.65,2083,2083,true,SIN,Asia Pacific,Singapore,60,4.69
47.236.158.158,2082,2082,false,SIN,Asia Pacific,Singapore,21,4.69
47.76.159.146,2052,2052,false,HKG,Asia Pacific,Hong Kong,49,4.69
8.222.208.38,8080,8080,false,SIN,Asia Pacific,Singapore,20,4.68
47.236.170.54,2096,2096,true,SIN,Asia Pacific,Singapore,61,4.68
8.218.85.128,2083,2083,true,HKG,Asia Pacific,Hong Kong,70,4.68
47.236.10.100,8080,8080,false,SIN,Asia Pacific,Singapore,19,4.68
47.236.87.246,2096,2096,true,SIN,Asia Pacific,Singapore,141,4.68
47.243.139.243,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,4.68
47.242.252.237,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,4.68
8.218.174.118,8080,8080,false,HKG,Asia Pacific,Hong Kong,63,4.68
47.245.114.163,8080,8080,false,SIN,Asia Pacific,Singapore,11,4.67
47.243.139.243,2086,2086,false,HKG,Asia Pacific,Hong Kong,58,4.67
8.222.183.242,2095,2095,false,SIN,Asia Pacific,Singapore,21,4.67
8.219.42.72,2087,2087,true,SIN,Asia Pacific,Singapore,36,4.67
8.210.146.108,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,4.67
47.236.144.48,2052,2052,false,SIN,Asia Pacific,Singapore,13,4.66
47.238.6.102,2095,2095,false,HKG,Asia Pacific,Hong Kong,54,4.66
8.217.239.116,80,80,false,HKG,Asia Pacific,Hong Kong,46,4.66
8.219.50.180,2053,2053,true,SIN,Asia Pacific,Singapore,58,4.66
8.218.53.110,2083,2083,true,HKG,Asia Pacific,Hong Kong,61,4.65
8.219.42.72,2082,2082,false,SIN,Asia Pacific,Singapore,15,4.65
47.236.169.141,2083,2083,true,SIN,Asia Pacific,Singapore,95,4.65
47.237.95.146,2086,2086,false,SIN,Asia Pacific,Singapore,18,4.65
47.245.102.52,8443,8443,true,SIN,Asia Pacific,Singapore,53,4.65
8.219.78.188,2083,2083,true,SIN,Asia Pacific,Singapore,106,4.65
47.242.202.230,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,4.64
47.242.17.250,2053,2053,true,HKG,Asia Pacific,Hong Kong,73,4.64
47.242.79.71,80,80,false,HKG,Asia Pacific,Hong Kong,40,4.64
8.219.87.30,8880,8880,false,SIN,Asia Pacific,Singapore,23,4.64
8.222.137.192,2083,2083,true,SIN,Asia Pacific,Singapore,84,4.64
8.217.207.60,8443,8443,true,HKG,Asia Pacific,Hong Kong,48,4.64
47.243.169.63,2087,2087,true,HKG,Asia Pacific,Hong Kong,50,4.63
8.219.142.191,8080,8080,false,SIN,Asia Pacific,Singapore,22,4.63
8.218.22.210,8443,8443,true,HKG,Asia Pacific,Hong Kong,136,4.63
47.243.90.180,2096,2096,true,HKG,Asia Pacific,Hong Kong,85,4.63
8.210.65.1,2083,2083,true,HKG,Asia Pacific,Hong Kong,57,4.63
47.236.104.11,2095,2095,false,SIN,Asia Pacific,Singapore,57,4.63
8.219.170.232,2053,2053,true,SIN,Asia Pacific,Singapore,64,4.63
8.219.86.200,8443,8443,true,SIN,Asia Pacific,Singapore,58,4.62
8.219.106.156,8443,8443,true,SIN,Asia Pacific,Singapore,78,4.62
8.222.137.192,2095,2095,false,SIN,Asia Pacific,Singapore,14,4.62
47.245.102.52,2095,2095,false,SIN,Asia Pacific,Singapore,13,4.62
47.236.97.90,2052,2052,false,SIN,Asia Pacific,Singapore,63,4.61
47.243.27.217,2096,2096,true,HKG,Asia Pacific,Hong Kong,126,4.61
47.236.253.41,8443,8443,true,SIN,Asia Pacific,Singapore,54,4.61
8.217.239.116,80,80,false,HKG,Asia Pacific,Hong Kong,45,4.61
8.219.237.250,2083,2083,true,SIN,Asia Pacific,Singapore,8,4.61
47.243.60.150,80,80,false,HKG,Asia Pacific,Hong Kong,58,4.60
47.245.86.230,8443,8443,true,SIN,Asia Pacific,Singapore,38,4.60
8.210.39.96,2096,2096,true,HKG,Asia Pacific,Hong Kong,86,4.60
8.219.78.188,2095,2095,false,SIN,Asia Pacific,Singapore,12,4.60
8.217.193.25,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,4.60
8.210.245.224,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,4.60
8.218.52.115,2087,2087,true,HKG,Asia Pacific,Hong Kong,64,4.60
47.236.170.54,8880,8880,false,SIN,Asia Pacific,Singapore,35,4.60
47.237.84.173,80,80,false,SIN,Asia Pacific,Singapore,16,4.59
8.219.139.13,2086,2086,false,SIN,Asia Pacific,Singapore,6,4.59
47.243.183.127,2082,2082,false,HKG,Asia Pacific,Hong Kong,52,4.59
8.217.207.60,2082,2082,false,HKG,Asia Pacific,Hong Kong,44,4.59
47.245.118.70,2052,2052,false,SIN,Asia Pacific,Singapore,16,4.59
47.236.83.239,2095,2095,false,SIN,Asia Pacific,Singapore,26,4.59
47.236.5.223,8880,8880,false,SIN,Asia Pacific,Singapore,21,4.58
47.237.95.146,80,80,false,SIN,Asia Pacific,Singapore,33,4.58
8.219.126.240,2083,2083,true,SIN,Asia Pacific,Singapore,66,4.58
47.236.158.158,2053,2053,true,SIN,Asia Pacific,Singapore,135,4.58
47.236.146.249,2053,2053,true,SIN,Asia Pacific,Singapore,37,4.58
8.218.136.25,8880,8880,false,HKG,Asia Pacific,Hong Kong,96,4.57
47.236.172.95,8080,8080,false,SIN,Asia Pacific,Singapore,19,4.57
8.210.9.129,80,80,false,HKG,Asia Pacific,Hong Kong,38,4.57
8.218.48.92,2096,2096,true,HKG,Asia Pacific,Hong Kong,89,4.57
8.219.114.201,2083,2083,true,SIN,Asia Pacific,Singapore,79,4.57
8.222.222.64,2086,2086,false,SIN,Asia Pacific,Singapore,31,4.57
47.245.118.70,80,80,false,SIN,Asia Pacific,Singapore,17,4.57
47.236.144.156,2053,2053,true,SIN,Asia Pacific,Singapore,59,4.57
8.219.5.10,8880,8880,false,SIN,Asia Pacific,Singapore,17,4.56
47.245.118.70,2082,2082,false,SIN,Asia Pacific,Singapore,13,4.56
47.236.5.223,8080,8080,false,SIN,Asia Pacific,Singapore,11,4.56
8.210.174.156,2096,2096,true,HKG,Asia Pacific,Hong Kong,63,4.56
47.245.114.163,2095,2095,false,SIN,Asia Pacific,Singapore,9,4.56
47.236.144.48,80,80,false,SIN,Asia Pacific,Singapore,26,4.56
47.236.10.100,80,80,false,SIN,Asia Pacific,Singapore,20,4.55
47.236.144.48,8080,8080,false,SIN,Asia Pacific,Singapore,25,4.55
8.219.11.158,2096,2096,true,SIN,Asia Pacific,Singapore,101,4.55
47.245.105.224,8443,8443,true,SIN,Asia Pacific,Singapore,47,4.55
47.236.167.231,2053,2053,true,SIN,Asia Pacific,Singapore,73,4.55
47.237.92.26,80,80,false,SIN,Asia Pacific,Singapore,29,4.54
8.219.237.250,443,443,true,SIN,Asia Pacific,Singapore,73,4.54
8.217.250.222,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,4.54
47.236.172.95,8443,8443,true,SIN,Asia Pacific,Singapore,79,4.53
8.219.139.13,2087,2087,true,SIN,Asia Pacific,Singapore,76,4.53
8.210.101.157,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,4.52
47.237.95.140,2082,2082,false,SIN,Asia Pacific,Singapore,15,4.52
8.217.207.60,8080,8080,false,HKG,Asia Pacific,Hong Kong,51,4.52
8.222.191.138,8880,8880,false,SIN,Asia Pacific,Singapore,6,4.52
47.237.100.206,2086,2086,false,SIN,Asia Pacific,Singapore,18,4.52
8.219.201.245,2083,2083,true,SIN,Asia Pacific,Singapore,41,4.52
8.210.55.134,8443,8443,true,HKG,Asia Pacific,Hong Kong,59,4.52
8.210.174.156,2083,2083,true,HKG,Asia Pacific,Hong Kong,37,4.52
8.219.84.214,2086,2086,false,SIN,Asia Pacific,Singapore,17,4.51
47.236.118.216,2095,2095,false,SIN,Asia Pacific,Singapore,22,4.51
8.222.249.190,8880,8880,false,SIN,Asia Pacific,Singapore,5,4.51
8.222.165.117,2082,2082,false,SIN,Asia Pacific,Singapore,6,4.51
8.219.77.222,2052,2052,false,SIN,Asia Pacific,Singapore,19,4.51
47.76.32.108,2086,2086,false,HKG,Asia Pacific,Hong Kong,49,4.51
47.237.84.173,2052,2052,false,SIN,Asia Pacific,Singapore,16,4.51
47.236.164.215,2083,2083,true,SIN,Asia Pacific,Singapore,89,4.50
8.217.147.230,8443,8443,true,HKG,Asia Pacific,Hong Kong,73,4.50
47.242.252.237,2087,2087,true,HKG,Asia Pacific,Hong Kong,54,4.50
8.222.146.222,2095,2095,false,SIN,Asia Pacific,Singapore,4,4.50
8.219.153.237,8080,8080,false,NRT,Asia Pacific,Tokyo,73,4.49
8.222.150.197,8880,8880,false,SIN,Asia Pacific,Singapore,15,4.49
8.222.184.198,8080,8080,false,SIN,Asia Pacific,Singapore,127,4.49
47.236.169.15,2053,2053,true,SIN,Asia Pacific,Singapore,142,4.49
8.219.86.200,2082,2082,false,SIN,Asia Pacific,Singapore,4,4.48
8.219.110.81,8080,8080,false,SIN,Asia Pacific,Singapore,16,4.48
47.237.10.1,2052,2052,false,SIN,Asia Pacific,Singapore,14,4.48
47.236.170.54,80,80,false,SIN,Asia Pacific,Singapore,48,4.48
47.245.86.230,2086,2086,false,SIN,Asia Pacific,Singapore,28,4.48
8.219.114.201,2086,2086,false,SIN,Asia Pacific,Singapore,6,4.48
8.210.9.129,2053,2053,true,HKG,Asia Pacific,Hong Kong,67,4.47
47.243.173.187,2095,2095,false,HKG,Asia Pacific,Hong Kong,51,4.46
8.219.142.191,2096,2096,true,SIN,Asia Pacific,Singapore,58,4.46
8.219.114.201,8080,8080,false,SIN,Asia Pacific,Singapore,23,4.46
8.219.86.200,80,80,false,SIN,Asia Pacific,Singapore,14,4.46
8.218.8.142,80,80,false,HKG,Asia Pacific,Hong Kong,54,4.45
8.222.187.4,2052,2052,false,SIN,Asia Pacific,Singapore,125,4.45
47.242.54.157,2083,2083,true,HKG,Asia Pacific,Hong Kong,58,4.45
8.219.0.162,2052,2052,false,SIN,Asia Pacific,Singapore,9,4.45
47.242.155.183,2053,2053,true,HKG,Asia Pacific,Hong Kong,68,4.44
47.236.10.100,8880,8880,false,SIN,Asia Pacific,Singapore,29,4.44
47.245.102.52,2052,2052,false,SIN,Asia Pacific,Singapore,26,4.44
8.222.162.45,80,80,false,SIN,Asia Pacific,Singapore,3,4.44
8.222.193.65,2086,2086,false,SIN,Asia Pacific,Singapore,29,4.44
8.219.50.180,2087,2087,true,SIN,Asia Pacific,Singapore,62,4.44
47.242.174.27,2053,2053,true,HKG,Asia Pacific,Hong Kong,77,4.44
47.243.183.127,2083,2083,true,HKG,Asia Pacific,Hong Kong,70,4.44
8.218.65.237,2052,2052,false,HKG,Asia Pacific,Hong Kong,43,4.44
8.219.78.1,2096,2096,true,SIN,Asia Pacific,Singapore,80,4.43
8.219.50.180,2082,2082,false,SIN,Asia Pacific,Singapore,17,4.43
47.243.139.243,2083,2083,true,HKG,Asia Pacific,Hong Kong,50,4.43
47.236.170.54,8443,8443,true,SIN,Asia Pacific,Singapore,103,4.43
47.242.36.78,80,80,false,HKG,Asia Pacific,Hong Kong,53,4.42
47.242.54.157,443,443,true,HKG,Asia Pacific,Hong Kong,56,4.42
8.219.248.47,443,443,true,SIN,Asia Pacific,Singapore,124,4.42
8.222.249.190,2087,2087,true,SIN,Asia Pacific,Singapore,57,4.42
47.242.174.27,8880,8880,false,HKG,Asia Pacific,Hong Kong,34,4.42
47.236.10.100,2096,2096,true,SIN,Asia Pacific,Singapore,78,4.42
8.219.93.5,2087,2087,true,SIN,Asia Pacific,Singapore,81,4.41
8.217.193.25,8880,8880,false,HKG,Asia Pacific,Hong Kong,60,4.41
47.236.123.133,8080,8080,false,SIN,Asia Pacific,Singapore,25,4.41
8.217.207.60,80,80,false,HKG,Asia Pacific,Hong Kong,50,4.41
8.219.126.240,2095,2095,false,SIN,Asia Pacific,Singapore,19,4.41
8.222.222.64,2053,2053,true,SIN,Asia Pacific,Singapore,76,4.41
47.245.84.124,2087,2087,true,SIN,Asia Pacific,Singapore,68,4.41
47.242.171.94,443,443,true,HKG,Asia Pacific,Hong Kong,47,4.41
47.245.86.230,8080,8080,false,SIN,Asia Pacific,Singapore,41,4.41
8.218.174.118,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,4.40
47.236.10.100,2082,2082,false,SIN,Asia Pacific,Singapore,30,4.40
8.219.111.147,2053,2053,true,SIN,Asia Pacific,Singapore,74,4.39
8.219.235.164,2083,2083,true,SIN,Asia Pacific,Singapore,76,4.39
8.219.124.227,2087,2087,true,SIN,Asia Pacific,Singapore,37,4.39
8.219.11.158,2052,2052,false,SIN,Asia Pacific,Singapore,48,4.39
47.236.10.100,2086,2086,false,SIN,Asia Pacific,Singapore,48,4.39
8.217.207.60,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,4.39
47.242.252.237,2096,2096,true,HKG,Asia Pacific,Hong Kong,65,4.39
47.236.130.95,2053,2053,true,SIN,Asia Pacific,Singapore,135,4.38
47.236.102.102,80,80,false,SIN,Asia Pacific,Singapore,21,4.38
47.237.95.146,8080,8080,false,SIN,Asia Pacific,Singapore,41,4.38
47.236.170.54,2082,2082,false,SIN,Asia Pacific,Singapore,220,4.38
8.222.208.38,2095,2095,false,SIN,Asia Pacific,Singapore,8,4.37
47.245.84.124,8880,8880,false,SIN,Asia Pacific,Singapore,7,4.37
47.237.82.15,80,80,false,SIN,Asia Pacific,Singapore,21,4.37
47.242.174.27,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,4.37
47.245.84.124,2052,2052,false,SIN,Asia Pacific,Singapore,11,4.37
47.245.102.52,2082,2082,false,SIN,Asia Pacific,Singapore,54,4.37
8.219.49.65,2082,2082,false,SIN,Asia Pacific,Singapore,13,4.36
8.218.18.132,80,80,false,HKG,Asia Pacific,Hong Kong,59,4.36
8.222.193.65,2096,2096,true,SIN,Asia Pacific,Singapore,49,4.36
47.245.84.124,2052,2052,false,SIN,Asia Pacific,Singapore,10,4.35
8.218.222.36,8080,8080,false,HKG,Asia Pacific,Hong Kong,43,4.35
8.219.139.13,2052,2052,false,SIN,Asia Pacific,Singapore,10,4.35
47.245.105.224,2086,2086,false,SIN,Asia Pacific,Singapore,46,4.35
8.210.192.93,8880,8880,false,HKG,Asia Pacific,Hong Kong,43,4.34
8.218.211.17,80,80,false,HKG,Asia Pacific,Hong Kong,73,4.34
47.243.91.58,8080,8080,false,HKG,Asia Pacific,Hong Kong,48,4.34
47.236.144.208,2083,2083,true,SIN,Asia Pacific,Singapore,84,4.34
47.236.118.216,8880,8880,false,SIN,Asia Pacific,Singapore,19,4.34
47.236.10.100,8080,8080,false,SIN,Asia Pacific,Singapore,11,4.33
47.245.102.52,2053,2053,true,SIN,Asia Pacific,Singapore,44,4.33
8.210.174.156,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,4.33
47.237.86.185,2083,2083,true,SIN,Asia Pacific,Singapore,69,4.32
8.217.248.220,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,4.32
47.237.81.112,2052,2052,false,SIN,Asia Pacific,Singapore,18,4.32
47.236.75.113,8443,8443,true,SIN,Asia Pacific,Singapore,90,4.31
8.219.202.130,2083,2083,true,SIN,Asia Pacific,Singapore,93,4.31
47.76.80.72,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,4.31
8.219.161.129,2053,2053,true,SIN,Asia Pacific,Singapore,89,4.31
47.236.75.113,2087,2087,true,SIN,Asia Pacific,Singapore,93,4.30
8.218.126.53,8080,8080,false,HKG,Asia Pacific,Hong Kong,44,4.30
47.245.114.163,2082,2082,false,SIN,Asia Pacific,Singapore,41,4.30
8.219.60.54,2082,2082,false,SIN,Asia Pacific,Singapore,15,4.30
8.217.250.5,80,80,false,HKG,Asia Pacific,Hong Kong,42,4.30
47.236.167.231,2052,2052,false,SIN,Asia Pacific,Singapore,14,4.30
47.236.238.103,80,80,false,SIN,Asia Pacific,Singapore,24,4.30
47.237.95.13,80,80,false,SIN,Asia Pacific,Singapore,23,4.30
8.210.34.188,2082,2082,false,HKG,Asia Pacific,Hong Kong,44,4.30
8.222.179.231,8443,8443,true,SIN,Asia Pacific,Singapore,51,4.29
8.219.66.156,2086,2086,false,NRT,Asia Pacific,Tokyo,78,4.29
8.219.1.92,8080,8080,false,SIN,Asia Pacific,Singapore,33,4.28
8.218.204.128,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,4.28
47.245.105.224,2082,2082,false,SIN,Asia Pacific,Singapore,79,4.28
47.237.84.173,2096,2096,true,SIN,Asia Pacific,Singapore,62,4.28
8.217.85.14,8080,8080,false,HKG,Asia Pacific,Hong Kong,54,4.27
8.219.106.156,2053,2053,true,SIN,Asia Pacific,Singapore,58,4.27
47.236.10.100,2052,2052,false,SIN,Asia Pacific,Singapore,25,4.27
8.219.111.175,2052,2052,false,SIN,Asia Pacific,Singapore,19,4.27
47.236.10.100,2053,2053,true,SIN,Asia Pacific,Singapore,89,4.27
47.237.81.112,8880,8880,false,SIN,Asia Pacific,Singapore,6,4.27
8.210.119.11,8880,8880,false,HKG,Asia Pacific,Hong Kong,36,4.27
8.219.222.98,2083,2083,true,SIN,Asia Pacific,Singapore,122,4.27
8.210.175.109,2087,2087,true,HKG,Asia Pacific,Hong Kong,37,4.26
8.219.202.130,2096,2096,true,SIN,Asia Pacific,Singapore,75,4.26
47.237.86.185,2096,2096,true,SIN,Asia Pacific,Singapore,46,4.26
47.236.17.193,2052,2052,false,SIN,Asia Pacific,Singapore,65,4.26
47.245.86.230,80,80,false,SIN,Asia Pacific,Singapore,11,4.25
47.245.114.163,8880,8880,false,SIN,Asia Pacific,Singapore,32,4.25
47.236.170.54,2095,2095,false,SIN,Asia Pacific,Singapore,49,4.25
47.236.75.113,2052,2052,false,SIN,Asia Pacific,Singapore,22,4.25
8.222.244.192,80,80,false,SIN,Asia Pacific,Singapore,26,4.25
8.219.104.37,2053,2053,true,SIN,Asia Pacific,Singapore,49,4.25
47.242.202.230,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,4.25
8.219.153.237,2082,2082,false,NRT,Asia Pacific,Tokyo,100,4.25
47.243.27.217,8443,8443,true,HKG,Asia Pacific,Hong Kong,54,4.24
8.218.174.118,8880,8880,false,HKG,Asia Pacific,Hong Kong,59,4.24
47.242.17.250,80,80,false,HKG,Asia Pacific,Hong Kong,45,4.24
47.236.130.95,2083,2083,true,SIN,Asia Pacific,Singapore,128,4.24
8.217.232.246,2083,2083,true,HKG,Asia Pacific,Hong Kong,58,4.24
47.243.60.150,80,80,false,HKG,Asia Pacific,Hong Kong,64,4.24
47.243.203.119,2053,2053,true,HKG,Asia Pacific,Hong Kong,83,4.23
8.219.6.150,2082,2082,false,SIN,Asia Pacific,Singapore,13,4.23
47.237.84.173,2052,2052,false,SIN,Asia Pacific,Singapore,18,4.23
47.242.36.78,2053,2053,true,HKG,Asia Pacific,Hong Kong,94,4.23
47.236.144.196,2082,2082,false,SIN,Asia Pacific,Singapore,50,4.23
8.222.193.65,443,443,true,SIN,Asia Pacific,Singapore,65,4.23
47.236.10.182,80,80,false,SIN,Asia Pacific,Singapore,34,4.23
8.222.193.65,2087,2087,true,SIN,Asia Pacific,Singapore,108,4.23
47.242.197.47,80,80,false,HKG,Asia Pacific,Hong Kong,36,4.23
47.237.84.173,2053,2053,true,SIN,Asia Pacific,Singapore,39,4.22
47.242.54.157,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,4.22
47.243.91.58,2052,2052,false,HKG,Asia Pacific,Hong Kong,60,4.21
47.242.171.94,2053,2053,true,HKG,Asia Pacific,Hong Kong,56,4.21
47.242.59.216,2087,2087,true,HKG,Asia Pacific,Hong Kong,58,4.21
8.217.159.210,2082,2082,false,HKG,Asia Pacific,Hong Kong,66,4.21
47.242.79.71,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,4.21
47.243.67.28,2087,2087,true,HKG,Asia Pacific,Hong Kong,37,4.20
47.245.86.230,2052,2052,false,SIN,Asia Pacific,Singapore,16,4.20
8.219.11.158,8880,8880,false,SIN,Asia Pacific,Singapore,13,4.20
8.219.52.156,443,443,true,SIN,Asia Pacific,Singapore,58,4.20
47.236.125.62,2086,2086,false,NRT,Asia Pacific,Tokyo,410,4.20
47.236.5.223,2082,2082,false,SIN,Asia Pacific,Singapore,20,4.20
8.219.77.222,8080,8080,false,SIN,Asia Pacific,Singapore,25,4.19
47.243.139.243,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,4.19
8.222.222.64,80,80,false,SIN,Asia Pacific,Singapore,14,4.19
8.219.139.13,8443,8443,true,SIN,Asia Pacific,Singapore,74,4.19
8.222.244.192,8080,8080,false,SIN,Asia Pacific,Singapore,6,4.19
47.236.146.249,8080,8080,false,SIN,Asia Pacific,Singapore,20,4.19
8.219.11.158,2086,2086,false,SIN,Asia Pacific,Singapore,37,4.18
8.218.48.92,2053,2053,true,HKG,Asia Pacific,Hong Kong,54,4.18
47.242.17.250,8443,8443,true,HKG,Asia Pacific,Hong Kong,73,4.18
47.237.92.26,8443,8443,true,SIN,Asia Pacific,Singapore,106,4.18
47.237.94.140,2095,2095,false,SIN,Asia Pacific,Singapore,20,4.18
47.245.86.230,2053,2053,true,SIN,Asia Pacific,Singapore,72,4.18
47.236.87.246,2095,2095,false,SIN,Asia Pacific,Singapore,10,4.18
47.237.82.15,2095,2095,false,SIN,Asia Pacific,Singapore,41,4.17
8.219.11.158,80,80,false,SIN,Asia Pacific,Singapore,5,4.17
8.210.107.246,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,4.17
47.242.157.96,2053,2053,true,HKG,Asia Pacific,Hong Kong,86,4.17
47.76.32.108,80,80,false,HKG,Asia Pacific,Hong Kong,39,4.16
47.242.155.183,8080,8080,false,HKG,Asia Pacific,Hong Kong,65,4.16
8.222.146.222,8880,8880,false,SIN,Asia Pacific,Singapore,52,4.16
47.236.144.196,2087,2087,true,SIN,Asia Pacific,Singapore,47,4.16
8.218.201.73,2083,2083,true,HKG,Asia Pacific,Hong Kong,103,4.16
8.217.164.10,2053,2053,true,HKG,Asia Pacific,Hong Kong,69,4.16
8.210.192.93,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,4.15
8.217.193.25,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,4.15
8.217.232.246,8080,8080,false,HKG,Asia Pacific,Hong Kong,60,4.15
8.217.85.14,80,80,false,HKG,Asia Pacific,Hong Kong,41,4.14
47.243.74.220,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,4.14
8.219.5.10,2053,2053,true,SIN,Asia Pacific,Singapore,67,4.14
8.219.104.37,8080,8080,false,SIN,Asia Pacific,Singapore,38,4.14
47.242.174.27,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,4.14
8.219.103.65,2095,2095,false,SIN,Asia Pacific,Singapore,19,4.14
8.222.150.197,8880,8880,false,SIN,Asia Pacific,Singapore,9,4.13
8.219.142.191,2052,2052,false,SIN,Asia Pacific,Singapore,16,4.13
47.238.6.102,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,4.13
8.222.222.64,2096,2096,true,SIN,Asia Pacific,Singapore,37,4.13
47.237.86.185,2053,2053,true,SIN,Asia Pacific,Singapore,68,4.12
8.219.198.34,2087,2087,true,SIN,Asia Pacific,Singapore,58,4.12
8.210.66.190,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,4.12
47.245.102.52,2086,2086,false,SIN,Asia Pacific,Singapore,15,4.12
8.222.187.4,80,80,false,SIN,Asia Pacific,Singapore,17,4.12
8.219.126.240,2053,2053,true,SIN,Asia Pacific,Singapore,63,4.12
8.219.97.50,8880,8880,false,SIN,Asia Pacific,Singapore,6,4.11
47.238.6.102,8880,8880,false,HKG,Asia Pacific,Hong Kong,48,4.11
47.237.95.13,8443,8443,true,SIN,Asia Pacific,Singapore,60,4.11
47.236.85.11,8443,443,true,SIN,Asia Pacific,Singapore,62,4.11
8.217.147.230,80,80,false,HKG,Asia Pacific,Hong Kong,47,4.11
47.243.27.217,2095,2095,false,HKG,Asia Pacific,Hong Kong,49,4.10
8.217.90.154,443,443,true,HKG,Asia Pacific,Hong Kong,42,4.10
8.218.122.55,2087,2087,true,HKG,Asia Pacific,Hong Kong,60,4.10
47.242.36.78,2095,2095,false,HKG,Asia Pacific,Hong Kong,58,4.10
8.219.120.87,2083,2083,true,SIN,Asia Pacific,Singapore,75,4.10
8.217.232.246,2053,2053,true,HKG,Asia Pacific,Hong Kong,76,4.10
47.236.85.11,8443,443,true,SIN,Asia Pacific,Singapore,91,4.10
47.242.157.96,2083,2083,true,HKG,Asia Pacific,Hong Kong,55,4.10
8.217.207.60,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,4.09
8.222.249.190,2095,2095,false,SIN,Asia Pacific,Singapore,42,4.09
47.243.90.180,2052,2052,false,HKG,Asia Pacific,Hong Kong,47,4.09
47.245.118.70,2086,2086,false,SIN,Asia Pacific,Singapore,21,4.09
8.217.159.210,2095,2095,false,HKG,Asia Pacific,Hong Kong,42,4.08
8.219.114.201,2095,2095,false,SIN,Asia Pacific,Singapore,23,4.08
47.236.10.100,2082,2082,false,SIN,Asia Pacific,Singapore,25,4.08
47.236.158.158,2095,2095,false,SIN,Asia Pacific,Singapore,24,4.08
47.243.91.58,2053,2053,true,HKG,Asia Pacific,Hong Kong,53,4.08
47.243.42.219,2053,2053,true,HKG,Asia Pacific,Hong Kong,64,4.07
8.219.132.64,2053,2053,true,SIN,Asia Pacific,Singapore,77,4.07
8.209.103.144,443,443,true,FRA,Europe,Frankfurt,267,4.07
47.245.102.52,80,80,false,SIN,Asia Pacific,Singapore,21,4.07
8.217.90.154,443,443,true,HKG,Asia Pacific,Hong Kong,48,4.07
8.219.111.175,2083,2083,true,SIN,Asia Pacific,Singapore,86,4.07
47.237.86.185,8443,8443,true,SIN,Asia Pacific,Singapore,65,4.07
47.236.125.62,2095,2095,false,NRT,Asia Pacific,Tokyo,107,4.06
8.210.39.96,2087,2087,true,HKG,Asia Pacific,Hong Kong,99,4.06
8.219.139.13,2053,2053,true,SIN,Asia Pacific,Singapore,5,4.06
8.219.106.156,2087,2087,true,SIN,Asia Pacific,Singapore,43,4.06
47.243.107.148,2087,2087,true,HKG,Asia Pacific,Hong Kong,80,4.05
8.217.193.25,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,4.05
47.237.92.26,2083,2083,true,SIN,Asia Pacific,Singapore,77,4.05
8.219.142.191,2083,2083,true,SIN,Asia Pacific,Singapore,43,4.04
47.236.171.205,2087,2087,true,SIN,Asia Pacific,Singapore,112,4.04
8.210.175.109,2053,2053,true,HKG,Asia Pacific,Hong Kong,89,4.04
47.236.5.223,2095,2095,false,SIN,Asia Pacific,Singapore,31,4.04
47.236.123.133,80,80,false,SIN,Asia Pacific,Singapore,35,4.03
8.210.65.1,443,443,true,HKG,Asia Pacific,Hong Kong,63,4.03
47.236.125.62,2087,2087,true,NRT,Asia Pacific,Tokyo,211,4.03
47.236.5.223,2052,2052,false,SIN,Asia Pacific,Singapore,21,4.03
8.217.250.222,8080,8080,false,HKG,Asia Pacific,Hong Kong,46,4.02
8.217.147.230,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,4.02
8.222.208.38,2083,2083,true,SIN,Asia Pacific,Singapore,13,4.02
8.219.67.133,8080,8080,false,SIN,Asia Pacific,Singapore,4,4.02
47.88.85.197,2095,2095,false,SJC,North America,San Jose,189,4.01
